stations	Aand	Atax	Btep	Bspo	Iacu	Ipal	Ipar	Ipat	Isph	Istr	Ipli	Ivel	Ijap	Lmac	Mcho	Nlab	Nrig	Ocen	Oisr	Ojan	Olon	Ogig	Pzoh	Pret	Smem	Sdel	Selo	Sram	Sbel	Sben	Sbul	Slaz	Smir	Sgra	Spac	Sspp	Tpel	Pdal	Stri	Imin	Imic	Ibre	Ekar	Bspp	Dubr	Peri	Lspp	Snep	Xxan	Squa	Pnud	Tapp	Tvar	Vcal	Vspi	Pame	Qcon	 Psch	Parc	Pkof	Gymn	Eacu	Egra	Edel	Etra	Espp	Sste	Sbif	Cysa	Tvan	Dcha
260.5	0.00	0.00	0.00	0.00	2.43	2.43	0.00	0.00	2.43	0.00	0.00	0.00	0.00	0.00	0.00	187.35	0.00	270.07	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	63.26	31.63	0.00	0.00	0.00	2.43	12.17	0.00	0.00	21.90	0.00	335.77	2.43	0.00	0.00	0.00	0.00	31.63	7.30	4.87	0.00	2.43	0.00	14.60	2.43	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.43	0.00	0.00	0.00	0.00	0.00	0.00
265.5	0.00	0.00	2.79	0.00	0.00	0.00	0.00	0.00	2.79	0.00	0.00	0.00	0.00	0.00	0.00	178.77	0.00	287.71	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	50.28	72.63	0.00	0.00	0.00	8.38	36.31	0.00	0.00	8.38	0.00	290.50	0.00	0.00	0.00	0.00	0.00	19.55	8.38	8.38	0.00	2.79	0.00	11.17	0.00	2.79	0.00	0.00	0.00	0.00	2.79	2.79	0.00	0.00	0.00	0.00	0.00	0.00	2.79	0.00	0.00	0.00	0.00	0.00	0.00
270.5	0.00	5.00	5.00	0.00	0.00	0.00	0.00	0.00	7.50	0.00	0.00	0.00	0.00	0.00	0.00	117.50	0.00	255.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	72.50	20.00	0.00	0.00	0.00	0.00	20.00	0.00	0.00	17.50	0.00	362.50	0.00	0.00	0.00	0.00	0.00	32.50	10.00	17.50	0.00	0.00	0.00	25.00	0.00	5.00	0.00	0.00	0.00	0.00	12.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	15.00	0.00	0.00	0.00	0.00	0.00	0.00
275.5	0.00	0.00	10.84	0.00	2.71	0.00	2.71	0.00	2.71	0.00	0.00	0.00	0.00	0.00	0.00	149.05	0.00	279.13	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	48.78	37.94	0.00	0.00	0.00	0.00	21.68	0.00	0.00	29.81	0.00	341.46	0.00	0.00	0.00	0.00	0.00	18.97	5.42	10.84	5.42	0.00	0.00	18.97	0.00	2.71	0.00	0.00	0.00	0.00	0.00	2.71	0.00	0.00	0.00	0.00	0.00	0.00	8.13	0.00	0.00	0.00	0.00	0.00	0.00
280.5	0.00	0.00	5.12	0.00	0.00	7.67	0.00	0.00	5.12	0.00	0.00	0.00	0.00	0.00	0.00	120.20	0.00	301.79	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	46.04	43.48	0.00	0.00	0.00	2.56	20.46	0.00	0.00	12.79	0.00	317.14	0.00	0.00	0.00	0.00	0.00	15.35	12.79	7.67	7.67	0.00	0.00	43.48	0.00	2.56	0.00	0.00	0.00	0.00	0.00	7.67	0.00	0.00	0.00	0.00	0.00	0.00	20.46	0.00	0.00	0.00	0.00	0.00	0.00
285.5	0.00	0.00	2.62	0.00	0.00	2.62	0.00	0.00	13.12	0.00	0.00	0.00	0.00	0.00	0.00	199.48	0.00	257.22	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	83.99	34.12	0.00	0.00	0.00	0.00	34.12	0.00	0.00	26.25	0.00	244.09	5.25	0.00	0.00	0.00	0.00	21.00	10.50	23.62	0.00	2.62	0.00	18.37	0.00	2.62	0.00	0.00	0.00	0.00	0.00	5.25	0.00	0.00	0.00	0.00	0.00	0.00	13.12	0.00	0.00	0.00	0.00	0.00	0.00
290.5	0.00	0.00	5.52	0.00	2.76	2.76	0.00	0.00	8.29	0.00	0.00	0.00	0.00	0.00	0.00	151.93	0.00	270.72	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	85.64	52.49	0.00	0.00	0.00	8.29	19.34	0.00	0.00	27.62	0.00	243.09	5.52	0.00	0.00	0.00	0.00	52.49	24.86	2.76	0.00	0.00	0.00	11.05	0.00	0.00	0.00	0.00	0.00	0.00	5.52	5.52	0.00	0.00	0.00	0.00	0.00	0.00	13.81	0.00	0.00	0.00	0.00	0.00	0.00
294.5	0.00	0.00	5.54	0.00	0.00	0.00	0.00	0.00	2.77	0.00	0.00	0.00	0.00	0.00	0.00	182.83	0.00	257.62	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	69.25	69.25	0.00	0.00	0.00	0.00	44.32	0.00	0.00	24.93	0.00	285.32	0.00	0.00	0.00	0.00	0.00	8.31	5.54	5.54	2.77	2.77	0.00	11.08	0.00	2.77	0.00	0.00	0.00	0.00	2.77	2.77	0.00	0.00	0.00	0.00	0.00	0.00	13.85	0.00	0.00	0.00	0.00	0.00	0.00
300.5	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	13.42	0.00	0.00	0.00	0.00	0.00	0.00	161.07	0.00	161.07	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	33.56	46.98	0.00	0.00	0.00	13.42	13.42	0.00	0.00	40.27	0.00	395.97	0.00	0.00	0.00	0.00	0.00	26.85	20.13	26.85	0.00	0.00	0.00	13.42	0.00	6.71	0.00	0.00	0.00	0.00	0.00	6.71	0.00	0.00	0.00	0.00	0.00	0.00	20.13	0.00	0.00	0.00	0.00	0.00	0.00
305.5	0.00	0.00	10.70	0.00	0.00	0.00	5.35	0.00	13.37	0.00	0.00	0.00	0.00	0.00	0.00	163.10	0.00	251.34	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	32.09	32.09	0.00	0.00	0.00	0.00	2.67	0.00	0.00	16.04	0.00	409.09	8.02	0.00	0.00	0.00	0.00	10.70	0.00	10.70	0.00	8.02	0.00	8.02	0.00	5.35	0.00	0.00	0.00	0.00	0.00	2.67	0.00	0.00	0.00	0.00	0.00	0.00	10.70	0.00	0.00	0.00	0.00	0.00	0.00
