stations	Aand	Atax	Btep	Bspo	Iacu	Ipal	Ipar	Ipat	Isph	Istr	Ipli	Ivel	Ijap	Lmac	Mcho	Nlab	Nrig	Ocen	Oisr	Ojan	Olon	Ogig	Pzoh	Pret	Smem	Sdel	Selo	Sram	Sbel	Sben	Sbul	Slaz	Smir	Sgra	Spac	Sspp	Tpel	Pdal	Stri	Imin	Imic	Ibre	Ekar	Bspp	Dubr	Peri	Lspp	Snep	Xxan	Squa	Pnud	Tapp	Tvar	Vcal	Vspi	Pame	Qcon	 Psch	Parc	Pkof	Gymn	Eacu	Egra	Edel	Etra	Espp	Sste	Sbif	Cysa	Tvan	Dcha
130	0	0	146.79	0	36.7	0	27.52	0	64.22	0	0	0	0	0	0	146.79	0	174.31	0	0	0	0	0	45.87	0	0	18.35	0	0	0	0	0	0	0	0	0	0	27.52	9.17	183.49	0	0	0	100.92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
133	0	0	198.02	0	19.8	0	19.8	19.8	128.71	0	0	0	0	0	0	178.22	0	168.32	0	0	0	0	0	29.7	0	0	9.9	9.9	0	0	0	0	0	0	0	0	0	79.21	49.5	0	0	0	0	79.21	0	0	0	0	0	9.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
136	0	0	108.43	0	48.19	0	0	12.05	84.34	0	0	0	0	0	0	60.24	0	108.43	0	0	0	0	0	0	0	0	12.05	0	0	0	0	0	12.05	0	0	12.05	0	24.1	12.05	156.63	0	0	0	349.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
140	0	0	82.19	0	82.19	13.7	0	13.7	68.49	0	0	0	0	0	0	109.59	0	68.49	0	0	0	0	0	27.4	0	0	0	54.79	0	0	0	0	0	0	0	13.7	0	95.89	13.7	136.99	0	0	0	205.48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
142	0	0	203.39	0	152.54	0	0	16.95	33.9	0	0	0	0	0	0	118.64	0	118.64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67.8	0	84.75	0	0	0	203.39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
148	0	0	52.63	0	13.16	26.32	0	13.16	52.63	0	0	0	0	0	0	263.16	0	78.95	0	0	0	0	0	0	0	0	13.16	39.47	0	0	0	0	0	0	0	0	0	26.32	26.32	118.42	0	0	0	276.32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
150	0	0	166.67	0	41.67	69.44	0	27.78	41.67	0	0	0	0	0	0	166.67	0	222.22	0	0	0	0	0	0	0	0	13.89	55.56	0	0	0	0	0	0	0	13.89	0	69.44	0	27.78	0	0	0	83.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
154	0	0	63.29	0	44.3	31.65	6.33	37.97	37.97	0	0	0	0	0	0	284.81	0	234.18	0	0	0	0	0	0	0	0	31.65	50.63	0	0	0	0	0	0	0	6.33	0	82.28	6.33	6.33	0	0	0	75.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
155	0	0	17.86	0	17.86	8.93	0	8.93	0	0	0	0	0	0	0	214.29	0	151.79	0	0	0	0	0	26.79	0	0	8.93	17.86	0	0	0	0	0	0	0	0	0	223.21	0	89.29	0	0	0	214.29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
157	0	0	35.29	0	41.18	11.76	5.88	17.65	35.29	0	0	0	0	0	0	164.71	0	200	0	0	0	0	0	0	0	0	0	17.65	0	0	0	0	0	0	0	0	0	23.53	0	29.41	0	0	0	405.88	0	0	0	0	0	5.88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
158	0	0	9.62	0	57.69	38.46	9.62	19.23	9.62	0	0	0	0	0	0	153.85	0	48.08	0	0	0	0	0	19.23	0	0	9.62	28.85	0	0	0	0	0	0	0	0	0	67.31	9.62	163.46	0	0	0	346.15	0	0	0	0	0	9.62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
161	0	0	21.05	0	10.53	31.58	10.53	10.53	10.53	0	0	0	0	0	0	305.26	0	126.32	0	0	0	0	0	42.11	0	0	0	21.05	0	0	0	0	0	0	0	0	0	273.68	0	0	0	0	0	136.84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
162	0	0	19.42	0	77.67	29.13	19.42	29.13	9.71	0	0	0	0	0	0	300.97	0	271.84	0	0	0	0	0	9.71	0	0	29.13	58.25	0	0	0	0	0	0	0	29.13	0	48.54	0	48.54	0	0	0	9.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
164	0	0	0	0	81.63	20.41	0	20.41	20.41	0	0	0	0	0	0	224.49	0	183.67	0	0	0	0	0	40.82	0	0	0	20.41	0	0	0	0	0	0	0	20.41	0	40.82	0	81.63	0	0	0	204.08	0	20.41	0	0	0	20.41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
165	0	0	68.18	0	68.18	0	0	0	68.18	0	0	0	0	0	0	340.91	0	204.55	0	0	0	0	0	0	0	0	0	22.73	0	0	0	0	0	0	0	0	0	45.45	22.73	22.73	0	0	0	113.64	0	0	0	0	0	0	0	22.73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
167	0	0	40	0	60	0	0	40	0	0	0	0	0	0	0	160	0	200	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	20	0	20	0	60	0	0	0	340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
168	0	0	38.46	0	48.08	28.85	9.62	76.92	28.85	0	0	0	0	0	0	259.62	0	317.31	0	0	0	0	0	0	0	0	38.46	38.46	0	0	0	0	0	0	0	19.23	0	9.62	0	0	0	0	0	86.54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
170	0	0	29.7	0	29.7	29.7	39.6	29.7	0	0	0	0	0	0	0	178.22	0	376.24	0	0	0	0	0	9.9	0	0	9.9	108.91	0	0	0	0	0	9.9	0	9.9	0	118.81	19.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
173	0	0	0	0	230.77	25.64	0	25.64	0	0	0	0	0	0	0	179.49	0	307.69	0	0	0	0	0	0	0	0	102.56	25.64	0	0	0	0	0	0	0	51.28	0	0	0	0	0	0	0	0	0	25.64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
178	0	0	0	0	15.87	0	0	15.87	0	0	0	0	0	0	0	63.49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31.75	0	15.87	0	0	0	857.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
181	0	0	3.14	0	3.14	0	0	3.14	0	0	0	0	0	0	0	3.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.14	0	0	0	3.14	0	0	0	981.13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
183	0	0	0	0	14.49	0	0	0	0	0	0	0	0	0	0	50.72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.49	0	0	0	920.29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
184	0	0	0	0	9.52	9.52	0	0	0	0	0	0	0	0	0	9.52	0	19.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.52	0	0	0	0	0	923.81	0	9.52	0	0	0	9.52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
185	0	0	0	0	25.97	64.94	0	25.97	12.99	0	0	0	0	0	0	12.99	0	38.96	0	0	0	0	0	0	0	0	0	12.99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	805.19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
186	0	0	0	0	19.23	19.23	0	0	19.23	0	0	0	0	0	0	0	0	57.69	0	0	0	0	0	0	0	0	0	19.23	0	0	0	0	0	0	0	0	0	0	0	19.23	0	0	0	826.92	0	19.23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
188	0	0	0	0	69.44	27.78	0	13.89	0	0	0	0	0	41.67	0	222.22	0	166.67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27.78	0	13.89	0	0	0	0	0	416.67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
190	0	0	0	0	128.21	0	0	0	76.92	0	0	0	0	25.64	0	307.69	0	128.21	0	0	0	0	0	51.28	0	0	0	0	0	0	0	0	0	0	0	51.28	0	25.64	0	0	0	0	0	179.49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
